road_link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,volume_at_p,resource_balance,notes
76,786,240,0600_1100,188.090,0.863,60.000,0.004,,,period-based
76,786,781,0600_1100,54.885,5.673,60.000,0.022,,,period-based
76,786,785,0600_1100,398.185,5.856,59.999,0.100,,,period-based
76,786,787,0600_1100,281.593,5.857,59.989,0.188,,,period-based
76,786,794,0600_1100,176.314,5.856,60.000,0.059,,,period-based
76,787,241,0600_1100,652.930,0.863,60.000,0.013,,,period-based
76,787,782,0600_1100,290.159,5.551,60.000,0.083,,,period-based
76,787,786,0600_1100,311.615,5.858,59.983,0.208,,,period-based
76,787,789,0600_1100,291.891,4.774,58.973,0.584,,,period-based
76,787,791,0600_1100,348.498,4.954,57.949,0.697,,,period-based
76,787,795,0600_1100,1173.904,5.921,59.958,0.261,,,period-based
76,788,242,0600_1100,268.800,0.863,60.000,0.005,,,period-based
76,788,783,0600_1100,360.109,4.632,59.970,0.240,,,period-based
76,788,789,0600_1100,205.326,2.929,59.999,0.103,,,period-based
76,788,790,0600_1100,651.883,2.760,59.681,0.435,,,period-based
76,788,792,0600_1100,747.929,2.736,59.824,0.374,,,period-based
76,789,243,0600_1100,330.820,0.863,60.000,0.007,,,period-based
76,789,783,0600_1100,429.332,4.595,59.696,0.429,,,period-based
76,789,787,0600_1100,374.538,4.914,57.294,0.749,,,period-based
76,789,788,0600_1100,354.083,2.929,59.991,0.177,,,period-based
76,789,791,0600_1100,562.618,2.876,59.822,0.375,,,period-based
76,790,244,0600_1100,1887.170,0.863,60.000,0.038,,,period-based
76,790,788,0600_1100,237.413,2.745,59.994,0.158,,,period-based
76,790,791,0600_1100,839.899,2.942,59.721,0.420,,,period-based
76,790,792,0600_1100,658.599,2.879,59.957,0.263,,,period-based
76,790,796,0600_1100,1733.592,3.242,55.316,0.867,,,period-based
76,791,245,0600_1100,689.870,0.863,60.000,0.014,,,period-based
76,791,787,0600_1100,211.295,4.807,59.714,0.423,,,period-based
76,791,789,0600_1100,299.782,2.868,59.986,0.200,,,period-based
76,791,790,0600_1100,800.878,2.940,59.769,0.400,,,period-based
76,791,797,0600_1100,1315.980,3.324,55.103,0.877,,,period-based
76,792,246,0600_1100,496.440,0.863,60.000,0.010,,,period-based
76,792,746,0600_1100,1245.454,4.151,44.088,1.245,,,period-based
76,792,784,0600_1100,162.230,5.796,59.994,0.162,,,period-based
76,792,788,0600_1100,448.682,2.729,59.977,0.224,,,period-based
76,792,790,0600_1100,1244.649,2.904,59.452,0.498,,,period-based
76,792,800,0600_1100,517.089,6.789,51.213,1.034,,,period-based
76,793,247,0600_1100,1030.860,0.863,60.000,0.021,,,period-based
76,793,785,0600_1100,264.794,5.795,60.000,0.066,,,period-based
76,793,794,0600_1100,932.762,5.800,59.955,0.267,,,period-based
76,793,801,0600_1100,77.003,5.856,60.000,0.026,,,period-based
76,793,914,0600_1100,636.658,7.322,59.908,0.318,,,period-based
76,794,248,0600_1100,174.640,0.863,60.000,0.004,,,period-based
76,794,786,0600_1100,47.453,5.856,60.000,0.016,,,period-based
76,794,793,0600_1100,699.986,5.797,59.986,0.200,,,period-based
76,794,795,0600_1100,742.785,5.918,59.989,0.186,,,period-based
76,794,802,0600_1100,502.322,5.796,59.993,0.167,,,period-based
76,795,249,0600_1100,2781.890,0.863,60.000,0.056,,,period-based
76,795,787,0600_1100,297.491,5.917,60.000,0.066,,,period-based
76,795,794,0600_1100,546.432,5.918,59.997,0.137,,,period-based
76,795,797,0600_1100,481.237,4.524,59.905,0.321,,,period-based
76,795,799,0600_1100,1619.792,4.860,58.455,0.648,,,period-based
76,795,803,0600_1100,1081.933,5.764,59.686,0.433,,,period-based
76,796,250,0600_1100,885.770,0.863,60.000,0.018,,,period-based
76,796,790,0600_1100,744.672,2.998,59.828,0.372,,,period-based
76,796,797,0600_1100,342.227,3.059,59.877,0.342,,,period-based
76,796,798,0600_1100,932.263,3.260,53.894,0.932,,,period-based
76,796,800,0600_1100,684.218,4.205,39.318,1.368,,,period-based
76,797,251,0600_1100,150.860,0.863,60.000,0.003,,,period-based
76,797,791,0600_1100,658.832,3.069,59.667,0.439,,,period-based
76,797,795,0600_1100,891.568,4.601,58.897,0.594,,,period-based
76,797,796,0600_1100,177.597,3.053,59.991,0.178,,,period-based
76,797,799,0600_1100,848.437,3.288,55.673,0.848,,,period-based
76,798,252,0600_1100,510.780,0.863,60.000,0.010,,,period-based
76,798,796,0600_1100,594.900,2.984,58.894,0.595,,,period-based
76,798,799,0600_1100,601.060,3.063,59.927,0.301,,,period-based
76,798,800,0600_1100,842.100,3.112,55.792,0.842,,,period-based
76,798,804,0600_1100,1446.214,3.016,59.518,0.482,,,period-based
76,799,253,0600_1100,1296.670,0.863,60.000,0.026,,,period-based
76,799,795,0600_1100,1089.386,4.760,59.677,0.436,,,period-based
76,799,797,0600_1100,303.629,3.054,59.924,0.304,,,period-based
76,799,798,0600_1100,930.781,3.081,59.581,0.465,,,period-based
76,799,805,0600_1100,2860.709,2.828,59.538,0.477,,,period-based
76,800,254,0600_1100,536.260,0.863,60.000,0.011,,,period-based
76,800,757,0600_1100,2122.983,3.041,57.825,0.708,,,period-based
76,800,792,0600_1100,170.714,5.807,59.878,0.341,,,period-based
76,800,796,0600_1100,468.600,3.075,53.777,0.937,,,period-based
76,800,798,0600_1100,862.428,3.134,55.403,0.862,,,period-based
76,800,808,0600_1100,298.552,6.092,58.877,0.597,,,period-based
76,801,255,0600_1100,169.620,0.863,60.000,0.003,,,period-based
76,801,389,0600_1100,145.481,7.510,60.000,0.058,,,period-based
76,801,793,0600_1100,73.565,5.856,60.000,0.025,,,period-based
76,801,802,0600_1100,174.334,5.917,59.999,0.087,,,period-based
76,801,913,0600_1100,126.990,20.898,60.000,0.036,,,period-based
76,802,256,0600_1100,354.320,0.863,60.000,0.007,,,period-based
76,802,388,0600_1100,567.048,4.430,59.942,0.284,,,period-based
76,802,794,0600_1100,133.686,5.795,60.000,0.045,,,period-based
76,802,801,0600_1100,88.350,5.917,60.000,0.044,,,period-based
76,802,803,0600_1100,413.624,5.857,59.993,0.165,,,period-based
76,803,257,0600_1100,1176.610,0.863,60.000,0.024,,,period-based
76,803,709,0600_1100,1160.774,6.143,59.585,0.464,,,period-based
76,803,795,0600_1100,482.155,5.735,59.988,0.193,,,period-based
76,803,802,0600_1100,254.217,5.856,59.999,0.102,,,period-based
76,803,805,0600_1100,450.792,4.630,59.631,0.451,,,period-based
76,803,807,0600_1100,530.568,4.815,59.295,0.531,,,period-based
76,804,258,0600_1100,1587.280,0.863,60.000,0.032,,,period-based
76,804,798,0600_1100,608.150,2.992,59.985,0.203,,,period-based
76,804,805,0600_1100,1879.822,2.881,59.727,0.418,,,period-based
76,804,806,0600_1100,1199.409,3.110,58.858,0.600,,,period-based
76,804,808,0600_1100,2722.465,3.437,49.548,1.089,,,period-based
76,805,259,0600_1100,2817.701,0.863,60.000,0.057,,,period-based
76,805,799,0600_1100,1999.741,2.812,59.889,0.333,,,period-based
76,805,803,0600_1100,411.116,4.621,59.744,0.411,,,period-based
76,805,804,0600_1100,2711.983,2.924,58.836,0.603,,,period-based
76,805,807,0600_1100,1116.326,3.033,59.139,0.558,,,period-based
76,806,260,0600_1100,932.790,0.863,60.000,0.019,,,period-based
76,806,710,0600_1100,2557.306,3.338,51.536,1.023,,,period-based
76,806,804,0600_1100,817.268,3.063,59.750,0.409,,,period-based
76,806,807,0600_1100,474.376,2.990,59.972,0.237,,,period-based
76,806,808,0600_1100,977.053,3.059,58.422,0.651,,,period-based
76,807,261,0600_1100,813.630,0.863,60.000,0.016,,,period-based
76,807,711,0600_1100,1232.827,2.770,59.472,0.493,,,period-based
76,807,803,0600_1100,472.716,4.794,59.554,0.473,,,period-based
76,807,805,0600_1100,813.769,3.002,59.754,0.407,,,period-based
76,807,806,0600_1100,972.344,3.014,59.501,0.486,,,period-based
76,808,262,0600_1100,757.190,0.863,60.000,0.015,,,period-based
76,808,584,0600_1100,662.671,9.172,41.017,1.325,,,period-based
76,808,768,0600_1100,3487.295,3.086,56.921,0.775,,,period-based
76,808,800,0600_1100,121.260,5.981,59.969,0.243,,,period-based
76,808,804,0600_1100,1300.009,2.869,59.349,0.520,,,period-based
76,808,806,0600_1100,719.801,3.002,59.527,0.480,,,period-based
76,809,263,0600_1100,360.570,0.863,60.000,0.007,,,period-based
76,809,697,0600_1100,1463.892,3.042,58.960,0.586,,,period-based
76,809,810,0600_1100,717.161,3.044,57.710,0.717,,,period-based
76,809,811,0600_1100,295.780,2.989,59.998,0.118,,,period-based
76,809,814,0600_1100,1236.692,2.955,59.466,0.495,,,period-based
76,810,264,0600_1100,252.880,0.863,60.000,0.005,,,period-based
76,810,698,0600_1100,1603.500,3.045,56.498,0.802,,,period-based
76,810,809,0600_1100,824.653,3.131,56.108,0.825,,,period-based
76,810,812,0600_1100,254.404,2.990,60.000,0.073,,,period-based
76,810,866,0600_1100,487.355,4.578,59.987,0.195,,,period-based
76,811,265,0600_1100,133.040,0.863,60.000,0.003,,,period-based
76,811,809,0600_1100,787.351,2.993,59.912,0.315,,,period-based
76,811,812,0600_1100,345.363,2.867,59.997,0.138,,,period-based
76,811,816,0600_1100,338.771,3.113,59.999,0.113,,,period-based
76,811,817,0600_1100,318.618,2.931,59.998,0.127,,,period-based
76,812,266,0600_1100,117.580,0.863,60.000,0.002,,,period-based
76,812,810,0600_1100,429.814,2.990,59.998,0.123,,,period-based
76,812,811,0600_1100,392.188,2.867,59.995,0.157,,,period-based
76,812,818,0600_1100,363.820,3.114,59.990,0.182,,,period-based
76,812,866,0600_1100,464.970,4.566,59.582,0.465,,,period-based
76,813,267,0600_1100,1845.390,0.863,60.000,0.037,,,period-based
76,813,472,0600_1100,1538.728,1.891,59.384,0.513,,,period-based
76,813,473,0600_1100,1712.468,1.705,26.201,1.712,,,period-based
76,813,701,0600_1100,1875.793,3.271,53.760,0.938,,,period-based
76,813,814,0600_1100,968.054,3.056,59.994,0.161,,,period-based
76,814,268,0600_1100,906.640,0.863,60.000,0.018,,,period-based
76,814,702,0600_1100,2236.318,3.002,58.537,0.639,,,period-based
76,814,809,0600_1100,1225.141,2.954,59.485,0.490,,,period-based
76,814,813,0600_1100,1799.349,3.059,59.927,0.300,,,period-based
76,814,816,0600_1100,704.932,2.936,59.943,0.282,,,period-based
76,815,269,0600_1100,1216.651,0.863,60.000,0.025,,,period-based
76,815,471,0600_1100,256.865,3.242,60.000,0.086,,,period-based
76,815,472,0600_1100,2692.566,1.587,54.678,0.898,,,period-based
76,815,638,0600_1100,1078.628,4.448,59.248,0.539,,,period-based
76,815,821,0600_1100,574.969,2.932,59.975,0.230,,,period-based
76,816,270,0600_1100,714.890,0.863,60.000,0.014,,,period-based
76,816,471,0600_1100,1290.841,0.660,59.693,0.430,,,period-based
76,816,811,0600_1100,284.732,3.113,59.999,0.095,,,period-based
76,816,814,0600_1100,1618.940,3.011,58.458,0.648,,,period-based
76,816,822,0600_1100,958.296,2.938,59.806,0.383,,,period-based
76,817,271,0600_1100,351.210,0.863,60.000,0.007,,,period-based
76,817,470,0600_1100,1055.159,0.727,50.593,1.055,,,period-based
76,817,811,0600_1100,822.764,2.936,59.895,0.329,,,period-based
76,817,818,0600_1100,239.295,2.873,60.000,0.068,,,period-based
76,817,819,0600_1100,743.828,2.990,59.982,0.213,,,period-based
76,818,272,0600_1100,581.380,0.863,60.000,0.012,,,period-based
76,818,812,0600_1100,554.743,3.116,59.947,0.277,,,period-based
76,818,817,0600_1100,365.745,2.873,59.999,0.104,,,period-based
76,818,820,0600_1100,351.456,2.810,59.973,0.234,,,period-based
76,818,869,0600_1100,37.801,4.441,60.000,0.025,,,period-based
76,819,273,0600_1100,1218.880,0.863,60.000,0.025,,,period-based
76,819,469,0600_1100,498.349,0.660,59.993,0.166,,,period-based
76,819,817,0600_1100,1344.507,2.999,59.805,0.384,,,period-based
76,819,820,0600_1100,737.907,2.769,59.478,0.492,,,period-based
76,819,829,0600_1100,1289.977,2.953,59.694,0.430,,,period-based
76,820,274,0600_1100,64.880,0.863,60.000,0.001,,,period-based
76,820,818,0600_1100,609.365,2.820,59.756,0.406,,,period-based
76,820,819,0600_1100,653.499,2.760,59.678,0.436,,,period-based
76,820,830,0600_1100,71.556,3.051,59.996,0.143,,,period-based
76,820,869,0600_1100,323.266,4.442,59.981,0.216,,,period-based
76,821,275,0600_1100,1063.450,0.863,60.000,0.021,,,period-based
76,821,815,0600_1100,1913.043,3.081,57.065,0.765,,,period-based
76,821,822,0600_1100,699.149,2.996,59.866,0.350,,,period-based
76,821,823,0600_1100,1450.094,2.936,59.845,0.363,,,period-based
76,821,826,0600_1100,1193.052,2.957,59.537,0.477,,,period-based
76,822,276,0600_1100,317.030,0.863,60.000,0.006,,,period-based
76,822,470,0600_1100,193.692,3.197,59.987,0.194,,,period-based
76,822,816,0600_1100,1936.505,3.087,56.926,0.775,,,period-based
76,822,821,0600_1100,603.092,2.993,59.926,0.302,,,period-based
76,822,824,0600_1100,701.859,2.996,59.864,0.351,,,period-based
76,823,277,0600_1100,1110.351,0.863,60.000,0.022,,,period-based
76,823,821,0600_1100,2700.093,3.019,58.188,0.675,,,period-based
76,823,824,0600_1100,506.802,2.932,59.963,0.253,,,period-based
76,823,828,0600_1100,525.523,2.928,59.992,0.175,,,period-based
76,823,833,0600_1100,1639.705,2.968,59.207,0.547,,,period-based
76,824,278,0600_1100,998.480,0.863,60.000,0.020,,,period-based
76,824,469,0600_1100,156.144,3.541,60.000,0.052,,,period-based
76,824,822,0600_1100,1333.640,3.078,58.272,0.667,,,period-based
76,824,823,0600_1100,763.521,2.940,59.809,0.382,,,period-based
76,824,834,0600_1100,880.552,3.051,59.999,0.098,,,period-based
76,825,279,0600_1100,584.340,0.863,60.000,0.012,,,period-based
76,825,638,0600_1100,1324.925,4.437,41.033,1.325,,,period-based
76,825,649,0600_1100,1223.780,3.253,56.261,0.816,,,period-based
76,825,826,0600_1100,522.076,2.870,59.958,0.261,,,period-based
76,825,827,0600_1100,295.906,3.054,59.931,0.296,,,period-based
76,826,280,0600_1100,258.900,0.863,60.000,0.005,,,period-based
76,826,638,0600_1100,1618.210,3.610,49.868,1.079,,,period-based
76,826,821,0600_1100,1105.320,2.951,59.658,0.442,,,period-based
76,826,825,0600_1100,369.384,2.868,59.990,0.185,,,period-based
76,826,828,0600_1100,107.606,3.111,60.000,0.054,,,period-based
76,827,281,0600_1100,165.080,0.863,60.000,0.003,,,period-based
76,827,651,0600_1100,835.304,3.145,55.917,0.835,,,period-based
76,827,825,0600_1100,541.567,3.090,59.236,0.542,,,period-based
76,827,828,0600_1100,507.293,2.932,59.963,0.254,,,period-based
76,827,837,0600_1100,487.202,2.868,59.987,0.195,,,period-based
76,828,282,0600_1100,73.880,0.863,60.000,0.001,,,period-based
76,828,823,0600_1100,703.172,2.929,59.973,0.234,,,period-based
76,828,826,0600_1100,462.530,3.112,59.974,0.231,,,period-based
76,828,827,0600_1100,239.309,2.931,59.998,0.120,,,period-based
76,828,838,0600_1100,294.213,2.924,58.940,0.588,,,period-based
76,829,283,0600_1100,1505.129,0.863,60.000,0.030,,,period-based
76,829,457,0600_1100,403.563,3.063,59.762,0.404,,,period-based
76,829,468,0600_1100,204.106,1.666,60.000,0.082,,,period-based
76,829,819,0600_1100,1776.448,2.992,58.913,0.592,,,period-based
76,829,834,0600_1100,2016.270,2.930,59.953,0.269,,,period-based
76,830,284,0600_1100,339.980,0.863,60.000,0.007,,,period-based
76,830,468,0600_1100,579.658,1.507,59.974,0.232,,,period-based
76,830,820,0600_1100,124.674,3.052,59.965,0.249,,,period-based
76,830,832,0600_1100,167.340,2.872,59.887,0.335,,,period-based
76,830,872,0600_1100,34.044,4.498,60.000,0.011,,,period-based
76,831,285,0600_1100,827.090,0.863,60.000,0.017,,,period-based
76,831,457,0600_1100,907.437,0.751,54.461,0.907,,,period-based
76,831,836,0600_1100,367.462,2.998,59.836,0.367,,,period-based
76,831,845,0600_1100,343.027,4.526,59.876,0.343,,,period-based
76,832,286,0600_1100,202.570,0.863,60.000,0.004,,,period-based
76,832,459,0600_1100,213.937,1.274,59.999,0.107,,,period-based
76,832,830,0600_1100,247.458,2.893,59.465,0.495,,,period-based
76,832,872,0600_1100,80.990,4.400,60.000,0.040,,,period-based
76,833,287,0600_1100,3088.230,0.863,60.000,0.062,,,period-based
76,833,455,0600_1100,335.756,2.145,59.999,0.112,,,period-based
76,833,823,0600_1100,2123.340,3.039,57.823,0.708,,,period-based
76,833,834,0600_1100,2930.618,2.941,59.945,0.279,,,period-based
76,833,838,0600_1100,1339.554,3.143,58.242,0.670,,,period-based
76,834,288,0600_1100,5003.670,0.863,59.999,0.101,,,period-based
76,834,456,0600_1100,2393.994,1.980,59.679,0.435,,,period-based
76,834,824,0600_1100,1592.321,3.051,59.991,0.177,,,period-based
76,834,829,0600_1100,1820.499,2.930,59.969,0.243,,,period-based
76,834,833,0600_1100,2771.430,2.940,59.956,0.264,,,period-based
76,835,289,0600_1100,1098.440,0.863,60.000,0.022,,,period-based
76,835,455,0600_1100,564.303,1.185,59.989,0.188,,,period-based
76,835,836,0600_1100,848.869,2.928,59.996,0.141,,,period-based
76,835,840,0600_1100,1015.157,2.937,59.936,0.290,,,period-based
76,835,846,0600_1100,216.952,4.379,59.996,0.145,,,period-based
76,836,290,0600_1100,1482.020,0.863,60.000,0.030,,,period-based
76,836,456,0600_1100,1325.131,1.135,59.970,0.241,,,period-based
76,836,831,0600_1100,260.352,2.992,59.959,0.260,,,period-based
76,836,835,0600_1100,744.117,2.928,59.998,0.124,,,period-based
76,836,846,0600_1100,220.736,4.419,59.999,0.088,,,period-based
76,837,291,0600_1100,448.420,0.863,60.000,0.009,,,period-based
76,837,827,0600_1100,1008.530,2.879,59.763,0.403,,,period-based
76,837,838,0600_1100,1293.372,2.823,59.691,0.431,,,period-based
76,837,839,0600_1100,335.845,2.992,59.997,0.134,,,period-based
76,837,842,0600_1100,1241.022,3.118,58.695,0.621,,,period-based
76,838,292,0600_1100,485.370,0.863,60.000,0.010,,,period-based
76,838,454,0600_1100,240.854,1.987,60.000,0.080,,,period-based
76,838,828,0600_1100,431.934,3.113,55.374,0.864,,,period-based
76,838,833,0600_1100,1326.877,3.139,58.306,0.663,,,period-based
76,838,837,0600_1100,1487.340,2.834,59.461,0.496,,,period-based
76,839,293,0600_1100,370.470,0.863,60.000,0.007,,,period-based
76,839,837,0600_1100,529.961,2.992,59.982,0.212,,,period-based
76,839,840,0600_1100,475.135,2.930,59.971,0.238,,,period-based
76,839,844,0600_1100,781.186,2.963,59.345,0.521,,,period-based
76,839,847,0600_1100,79.716,4.500,60.000,0.040,,,period-based
76,840,294,0600_1100,505.410,0.863,60.000,0.010,,,period-based
76,840,454,0600_1100,762.744,1.204,59.962,0.254,,,period-based
76,840,835,0600_1100,986.495,2.936,59.943,0.282,,,period-based
76,840,839,0600_1100,445.992,2.930,59.978,0.223,,,period-based
76,840,847,0600_1100,91.702,4.599,60.000,0.037,,,period-based
76,841,295,0600_1100,670.630,0.863,60.000,0.014,,,period-based
76,841,453,0600_1100,845.625,1.658,26.939,1.691,,,period-based
76,841,663,0600_1100,1297.947,3.059,59.830,0.371,,,period-based
76,841,842,0600_1100,1291.737,2.936,59.833,0.369,,,period-based
76,841,843,0600_1100,383.608,3.086,57.036,0.767,,,period-based
76,842,296,0600_1100,780.310,0.863,60.000,0.016,,,period-based
76,842,651,0600_1100,1110.690,2.976,59.156,0.555,,,period-based
76,842,837,0600_1100,1006.658,3.080,59.428,0.503,,,period-based
76,842,841,0600_1100,1755.734,2.956,59.435,0.502,,,period-based
76,842,844,0600_1100,572.189,2.937,59.810,0.381,,,period-based
76,843,297,0600_1100,640.720,0.863,60.000,0.013,,,period-based
76,843,665,0600_1100,1110.125,2.970,59.158,0.555,,,period-based
76,843,841,0600_1100,427.841,3.170,55.534,0.856,,,period-based
76,843,844,0600_1100,474.253,3.111,59.994,0.158,,,period-based
76,843,848,0600_1100,92.688,4.575,60.000,0.046,,,period-based
76,844,298,0600_1100,473.650,0.863,60.000,0.010,,,period-based
76,844,839,0600_1100,679.986,2.949,59.622,0.453,,,period-based
76,844,842,0600_1100,875.242,2.979,58.975,0.583,,,period-based
76,844,843,0600_1100,482.888,3.111,59.994,0.161,,,period-based
76,844,848,0600_1100,179.321,4.758,60.000,0.051,,,period-based
76,845,299,0600_1100,813.240,0.863,60.000,0.016,,,period-based
76,845,459,0600_1100,206.459,3.638,59.999,0.103,,,period-based
76,845,467,0600_1100,229.502,2.204,59.999,0.092,,,period-based
76,845,831,0600_1100,513.818,4.564,59.379,0.514,,,period-based
76,845,846,0600_1100,344.953,5.800,59.997,0.138,,,period-based
76,845,875,0600_1100,167.845,5.981,60.000,0.056,,,period-based
76,846,300,0600_1100,223.020,0.863,60.000,0.005,,,period-based
76,846,835,0600_1100,589.033,4.394,59.787,0.393,,,period-based
76,846,836,0600_1100,457.870,4.420,59.990,0.183,,,period-based
76,846,845,0600_1100,206.663,5.800,60.000,0.083,,,period-based
76,846,847,0600_1100,128.928,6.039,60.000,0.037,,,period-based
76,846,856,0600_1100,183.953,5.920,59.998,0.123,,,period-based
76,847,301,0600_1100,268.430,0.863,60.000,0.005,,,period-based
76,847,839,0600_1100,150.844,4.500,60.000,0.075,,,period-based
76,847,840,0600_1100,227.333,4.599,59.999,0.091,,,period-based
76,847,846,0600_1100,226.445,6.039,60.000,0.065,,,period-based
76,847,848,0600_1100,188.538,5.978,60.000,0.038,,,period-based
76,847,857,0600_1100,76.590,5.796,60.000,0.022,,,period-based
76,848,302,0600_1100,104.400,0.863,60.000,0.002,,,period-based
76,848,447,0600_1100,252.890,3.813,60.000,0.063,,,period-based
76,848,843,0600_1100,130.854,4.575,60.000,0.065,,,period-based
76,848,844,0600_1100,359.810,4.758,59.999,0.103,,,period-based
76,848,847,0600_1100,193.828,5.978,60.000,0.039,,,period-based
76,848,858,0600_1100,269.747,5.673,59.999,0.090,,,period-based
76,849,303,0600_1100,1473.510,0.863,60.000,0.030,,,period-based
76,849,447,0600_1100,543.989,2.162,59.997,0.136,,,period-based
76,849,664,0600_1100,1420.270,4.461,59.960,0.258,,,period-based
76,849,665,0600_1100,620.986,4.679,58.691,0.621,,,period-based
76,849,851,0600_1100,440.423,4.554,59.979,0.220,,,period-based
76,849,853,0600_1100,81.945,4.514,60.000,0.033,,,period-based
76,849,859,0600_1100,69.544,5.737,60.000,0.013,,,period-based
76,850,304,0600_1100,333.090,0.863,60.000,0.007,,,period-based
76,850,668,0600_1100,1097.749,2.991,59.968,0.244,,,period-based
76,850,851,0600_1100,1034.015,2.871,59.932,0.295,,,period-based
76,850,852,0600_1100,73.398,2.807,60.000,0.029,,,period-based
76,850,854,0600_1100,486.647,2.674,59.987,0.195,,,period-based
76,851,305,0600_1100,737.800,0.863,60.000,0.015,,,period-based
76,851,669,0600_1100,1659.052,2.934,59.926,0.302,,,period-based
76,851,849,0600_1100,510.126,4.555,59.962,0.255,,,period-based
76,851,850,0600_1100,884.962,2.869,59.963,0.253,,,period-based
76,851,853,0600_1100,182.216,2.868,59.998,0.121,,,period-based
76,852,306,0600_1100,89.160,0.863,60.000,0.002,,,period-based
76,852,850,0600_1100,229.163,2.807,59.999,0.092,,,period-based
76,852,853,0600_1100,55.499,2.989,60.000,0.028,,,period-based
76,852,854,0600_1100,295.888,2.860,58.916,0.592,,,period-based
76,852,860,0600_1100,533.830,4.479,59.954,0.267,,,period-based
76,853,307,0600_1100,147.410,0.863,60.000,0.003,,,period-based
76,853,849,0600_1100,204.785,4.514,60.000,0.082,,,period-based
76,853,851,0600_1100,497.197,2.873,59.892,0.331,,,period-based
76,853,852,0600_1100,77.799,2.989,60.000,0.039,,,period-based
76,853,860,0600_1100,172.988,4.577,60.000,0.069,,,period-based
76,854,308,0600_1100,125.160,0.863,60.000,0.003,,,period-based
76,854,670,0600_1100,217.328,5.949,59.680,0.435,,,period-based
76,854,850,0600_1100,781.971,2.677,59.914,0.313,,,period-based
76,854,852,0600_1100,548.319,3.418,49.304,1.097,,,period-based
76,854,861,0600_1100,27.360,5.734,60.000,0.055,,,period-based
76,854,905,0600_1100,569.054,5.014,59.071,0.569,,,period-based
76,854,907,0600_1100,267.776,4.185,60.000,0.077,,,period-based
76,855,309,0600_1100,797.910,0.863,60.000,0.016,,,period-based
76,855,466,0600_1100,660.029,2.103,59.997,0.132,,,period-based
76,855,467,0600_1100,471.218,3.793,59.989,0.188,,,period-based
76,855,856,0600_1100,320.144,5.798,60.000,0.080,,,period-based
76,855,878,0600_1100,290.210,5.917,59.998,0.116,,,period-based
76,856,310,0600_1100,32.360,0.863,60.000,0.001,,,period-based
76,856,846,0600_1100,371.740,5.923,59.966,0.248,,,period-based
76,856,855,0600_1100,628.122,5.798,59.995,0.157,,,period-based
76,856,857,0600_1100,197.188,5.981,60.000,0.066,,,period-based
76,856,863,0600_1100,204.669,5.922,59.999,0.102,,,period-based
76,857,311,0600_1100,41.710,0.863,60.000,0.001,,,period-based
76,857,847,0600_1100,126.486,5.796,60.000,0.036,,,period-based
76,857,856,0600_1100,525.669,5.982,59.992,0.175,,,period-based
76,857,858,0600_1100,216.002,5.920,60.000,0.072,,,period-based
76,857,885,0600_1100,75.890,6.225,60.000,0.022,,,period-based
76,858,312,0600_1100,341.750,0.863,60.000,0.007,,,period-based
76,858,446,0600_1100,867.653,1.419,59.999,0.102,,,period-based
76,858,848,0600_1100,426.969,5.674,59.996,0.142,,,period-based
76,858,857,0600_1100,515.596,5.921,59.992,0.172,,,period-based
76,858,886,0600_1100,447.995,6.424,59.999,0.090,,,period-based
76,859,313,0600_1100,121.490,0.863,60.000,0.002,,,period-based
76,859,446,0600_1100,467.156,4.745,60.000,0.055,,,period-based
76,859,849,0600_1100,248.238,5.737,60.000,0.045,,,period-based
76,859,860,0600_1100,138.566,5.734,60.000,0.035,,,period-based
76,859,887,0600_1100,75.576,6.471,60.000,0.019,,,period-based
76,860,314,0600_1100,330.080,0.863,60.000,0.007,,,period-based
76,860,852,0600_1100,291.565,4.476,59.996,0.146,,,period-based
76,860,853,0600_1100,440.748,4.577,59.991,0.176,,,period-based
76,860,859,0600_1100,493.758,5.734,59.998,0.123,,,period-based
76,860,861,0600_1100,118.179,3.662,60.000,0.047,,,period-based
76,860,888,0600_1100,45.110,6.258,60.000,0.013,,,period-based
76,861,315,0600_1100,33.660,0.863,60.000,0.001,,,period-based
76,861,854,0600_1100,96.353,5.735,59.988,0.193,,,period-based
76,861,860,0600_1100,169.211,3.662,60.000,0.068,,,period-based
76,861,888,0600_1100,127.061,6.785,60.000,0.032,,,period-based
76,861,907,0600_1100,318.114,4.661,59.982,0.212,,,period-based
76,861,910,0600_1100,89.561,6.751,60.000,0.060,,,period-based
76,862,316,0600_1100,485.940,0.863,60.000,0.010,,,period-based
76,862,465,0600_1100,188.512,4.474,60.000,0.054,,,period-based
76,862,466,0600_1100,542.893,3.972,59.999,0.109,,,period-based
76,862,863,0600_1100,186.755,5.921,59.989,0.187,,,period-based
76,862,889,0600_1100,83.913,6.286,59.993,0.168,,,period-based
76,863,317,0600_1100,62.880,0.863,60.000,0.001,,,period-based
76,863,856,0600_1100,302.353,5.922,59.995,0.151,,,period-based
76,863,862,0600_1100,128.524,5.920,59.998,0.129,,,period-based
76,863,885,0600_1100,198.516,5.940,59.777,0.397,,,period-based
76,863,890,0600_1100,206.865,6.345,60.000,0.069,,,period-based
76,864,318,0600_1100,685.670,0.863,60.000,0.014,,,period-based
76,864,732,0600_1100,72.570,6.222,60.000,0.018,,,period-based
76,864,865,0600_1100,922.835,5.640,59.984,0.205,,,period-based
